AccountID,Account_Type,TransactionID,PostingDate,TransactionDate,Amount,Description,Transaction_Category,MCC,MCC_Description,Transaction_status,Currency,Transaction_Type,Source_Transaction_Type,Data_Date
JOHN_PERSONAL,Personal,c84bb4c8-c875-493d-b4f1-971c0156c903,2024-03-19,2024-03-19,47.46,Digital Goods Applications (Excludes Games),Shopping,5817,Digital Goods Applications (Excludes Games),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f9c85215-c7e4-4a7d-98ff-6783edb93f0f,2024-03-19,2024-03-19,224.19,Automotive Parts and Accessories Stores,Shopping,5533,Automotive Parts and Accessories Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,961e8e74-dac0-4b3d-81bf-9be483fdab3c,2024-03-19,2024-03-19,259.55,Digital Goods Applications (Excludes Games),Shopping,5817,Digital Goods Applications (Excludes Games),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,818ac3dc-cd31-40b6-910b-8c75b62ca75f,2024-03-20,2024-03-20,386.2,Durable Goods (Not Elsewhere Classified),Shopping,5099,Durable Goods (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,40cac18d-f41c-4e52-b6ca-1906d5f29f4a,2024-03-21,2024-03-21,242.19,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Shopping,5944,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4d5f049e-781f-4957-81f5-aabe71252a3d,2024-03-22,2024-03-22,7933.61,Incoming Wire Transfer,Financial,9962,Incoming Wire Transfer,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4c8666c1-0dfb-4dd1-badd-aaebfa56344e,2024-03-24,2024-03-24,59.99,Railroads,Auto & Transport,4011,Railroads,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ba1580bb-55ab-4eab-9729-67d0775abacb,2024-03-24,2024-03-24,231.12,"Cable, Satellite and Other Pay Television/Radio/Streaming Services",Bills & Utilities,4899,"Cable, Satellite and Other Pay Television/Radio/Streaming Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0f4f1080-043a-4d4d-9d38-8ffed2846c17,2024-03-25,2024-03-25,255.31,"Cable, Satellite and Other Pay Television/Radio/Streaming Services",Bills & Utilities,4899,"Cable, Satellite and Other Pay Television/Radio/Streaming Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,203f99bf-e247-4b76-add7-e7df09405341,2024-03-25,2024-03-25,63.62,Pawn Shops,Shopping,5933,Pawn Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9bc8b7b5-611d-478c-b1c6-5e86b8521a75,2024-03-26,2024-03-26,330.25,"Civic, Social, and Fraternal Associations",Gifts & Donations,8641,"Civic, Social, and Fraternal Associations",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ee68b87b-a196-4f86-b585-7176f9486ce3,2024-03-26,2024-03-26,296.16,"Drugs, Drug Proprietaries, and Druggist Sundries",Shopping,5122,"Drugs, Drug Proprietaries, and Druggist Sundries",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,846be50e-7a7a-4db2-b365-684f5e3f0a44,2024-03-27,2024-03-27,154.25,Duty Free Stores,Shopping,5309,Duty Free Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,33f1d6b6-a813-47c3-aeef-7a8c570d68cb,2024-03-27,2024-03-27,150.9,"Watch, Clock and Jewelry Repair",Business Services,7631,"Watch, Clock and Jewelry Repair",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,dc93bc8c-6568-42aa-9350-6af1d9033e6b,2024-03-29,2024-03-29,278.16,Health and Beauty Spas,Business Services,7298,Health and Beauty Spas,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ed27b358-67b5-42d0-996c-ae789fd9b446,2024-03-31,2024-03-31,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,bc622f77-3d71-4ef2-a314-cba9763867be,2024-04-01,2024-04-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,47e13daa-e296-4579-b79d-1278e5f931b8,2024-04-03,2024-04-03,16.16,Women Accessory and Specialty Shops,Shopping,5631,Women Accessory and Specialty Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,486f7b3c-e305-4e30-bed2-8141dd2ec267,2024-04-03,2024-04-03,212.76,Direct Marketing Inbound Teleservices Merchant,Shopping,5967,Direct Marketing Inbound Teleservices Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,bd0b8ac4-96b8-4243-a7bd-10698494bcba,2024-04-03,2024-04-03,55.93,Electronics Repair Shops,Business Services,7622,Electronics Repair Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9fab35d5-6d86-4693-9ad6-ba179bc91d61,2024-04-04,2024-04-04,224.54,Laundries Family and Commercial,Business Services,7211,Laundries Family and Commercial,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,724f9135-8286-42e5-9bb0-5219530d6d53,2024-04-05,2024-04-05,206.28,Electronics Repair Shops,Business Services,7622,Electronics Repair Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,cafe4a53-0509-4031-8924-0d0ebf491b8a,2024-04-05,2024-04-05,169.92,Women Ready-To-Wear Stores ..,Shopping,5621,Women Ready-To-Wear Stores ..,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b8742ab7-2777-49af-aa47-5e6c145f8d8c,2024-04-06,2024-04-06,144.97,Chemicals and Allied Products (Not Elsewhere Classified),Shopping,5169,Chemicals and Allied Products (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,712a8ec6-2e34-4a0e-a608-0f82163bcd94,2024-04-06,2024-04-06,243.09,Boat Dealers,Shopping,5551,Boat Dealers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d631dc4c-e016-40ce-92f2-7e75f2d127af,2024-04-07,2024-04-07,113.69,DVD/Video Tape Rental Stores,Entertainment,7841,DVD/Video Tape Rental Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,080caad7-80af-422f-b860-0648f25f9f86,2024-04-08,2024-04-08,105.8,Doctors and Physicians (Not Elsewhere Classified),Health & Fitness,8011,Doctors and Physicians (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1df9c160-85d4-4ca8-a4d9-364d149b8718,2024-04-08,2024-04-08,52.81,Buying and Shopping Services and Clubs,Business Services,7278,Buying and Shopping Services and Clubs,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e3717cda-0a0b-4a63-b838-1d1e201457eb,2024-04-08,2024-04-08,180.94,Used Merchandise and Secondhand Stores,Shopping,5931,Used Merchandise and Secondhand Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5af0b03e-f389-4809-81cd-70daa5aa0a3f,2024-04-08,2024-04-08,619.08,Carpentry Contractors,Business Services,1750,Carpentry Contractors,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9140add8-3cbe-45e9-9185-0eaafabe79c3,2024-04-08,2024-04-08,140.32,Bowling Alleys,Entertainment,7933,Bowling Alleys,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7b16fded-2173-4fd2-aade-504edc93e6cb,2024-04-09,2024-04-09,229.63,Real Estate Agents and Managers,Business Services,6513,Real Estate Agents and Managers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ba7d7bf4-0334-4935-a971-f7c52d7cf2cb,2024-04-10,2024-04-10,185.63,"Gift, Card, Novelty and Souvenir Shops",Shopping,5947,"Gift, Card, Novelty and Souvenir Shops",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0482d678-9c06-4ce0-a618-0b3aada2a5d7,2024-04-10,2024-04-10,166.97,Shoe Stores,Shopping,5661,Shoe Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6e73da8c-1a04-45e9-a249-e9dc21e5ff8f,2024-04-11,2024-04-11,184.65,Electrical and Small Appliance Repair Shops,Business Services,7629,Electrical and Small Appliance Repair Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1e98af7d-fc8e-498d-b087-98bb91128f0b,2024-04-11,2024-04-11,232.13,"Package Stores Beer, Wine, and Liquor",Shopping,5921,"Package Stores Beer, Wine, and Liquor",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9437d834-8ca5-4fed-8b90-c94e5a377432,2024-04-12,2024-04-12,108.56,Bicycle Shops Sales and Service,Shopping,5940,Bicycle Shops Sales and Service,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ae9ad3e9-1b02-4aab-b273-484fdef84dee,2024-04-12,2024-04-12,335.87,Lumber and Building Materials Stores,Shopping,5211,Lumber and Building Materials Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,519b736e-8023-4f40-a6b5-8e5390556aa5,2024-04-13,2024-04-13,30.75,Government Licensed On-Line Casinos (On-Line Gambling) (US Region only),Entertainment,7801,Government Licensed On-Line Casinos (On-Line Gambling) (US Region only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,deb84c30-51a8-421a-a8d0-ee4102cc4f82,2024-04-15,2024-04-15,176.2,Door-To-Door Sales,Shopping,5963,Door-To-Door Sales,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c78c5d11-27c8-4b86-b200-8bbfcc85a145,2024-04-15,2024-04-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,92497c60-c5a3-4d96-9f4c-b9ed83d38281,2024-04-15,2024-04-15,394.46,Metal Service Centers and Offices,Shopping,5051,Metal Service Centers and Offices,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7495ba2e-652c-49f2-b8c1-8071ba0dae1d,2024-04-18,2024-04-18,14.48,Airlines and Air Carriers (Not Elsewhere Classified),Auto & Transport,4511,Airlines and Air Carriers (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4fb26e62-22d4-4a53-9931-5a9ef4306764,2024-04-19,2024-04-19,1590.27,Branch Deposit,Financial,9965,Branch Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f6e66cca-fc8f-4d51-9017-983865aa13f0,2024-04-20,2024-04-20,87.34,"Car and Truck Dealers (Used Only) Sales, Service, Repairs, Parts, and Leasing",Shopping,5521,"Car and Truck Dealers (Used Only) Sales, Service, Repairs, Parts, and Leasing",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7074af5a-0cdd-4ddd-adc7-9a1a2947c2eb,2024-04-20,2024-04-20,101.75,"Airports, Flying Fields, and Airport Terminals",Auto & Transport,4582,"Airports, Flying Fields, and Airport Terminals",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,788e60cc-a853-4598-aed0-9aa17ce36a9c,2024-04-24,2024-04-24,125.08,Direct Marketing Catalog Merchant,Shopping,5964,Direct Marketing Catalog Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8b5c0f20-69b8-463f-88b5-aaedc7609b09,2024-04-25,2024-04-25,263.38,"Clothing Rental Costumes, Uniforms, Formal Wear",Business Services,7296,"Clothing Rental Costumes, Uniforms, Formal Wear",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0e0bf319-c12d-4919-b01e-1b13930d3b5c,2024-04-26,2024-04-26,214.98,"Detective Agencies, Protective Services, and Security Services, including Armored Cars, and Guard Dogs",Business Services,7393,"Detective Agencies, Protective Services, and Security Services, including Armored Cars, and Guard Dogs",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,37569599-897b-4096-94a4-6e0ee5c8cea2,2024-04-27,2024-04-27,310.87,Medical and Dental Laboratories,Health & Fitness,8071,Medical and Dental Laboratories,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8409d66e-4b81-44cf-a8b0-7169159d5f18,2024-04-27,2024-04-27,114.19,SHERATON,Travel,3503,SHERATON,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7b7db0c7-5961-450c-801f-d4973e349f40,2024-04-28,2024-04-28,394.24,"Architectural, Engineering, and Surveying Services",Business Services,8911,"Architectural, Engineering, and Surveying Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,401548d7-cc34-4608-b5c3-89e1e41a9200,2024-04-30,2024-04-30,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6f2df392-9361-4d70-89f7-943a5ad9ac06,2024-04-30,2024-04-30,162.72,Money Transfer,Bills & Utilities,4829,Money Transfer,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4fa5c3d7-c342-498a-ad5c-82669d79f7bd,2024-04-30,2024-04-30,120.91,Doctors and Physicians (Not Elsewhere Classified),Health & Fitness,8011,Doctors and Physicians (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2d1151ad-4c39-4a48-80d3-aaf1d2e224c4,2024-04-30,2024-04-30,134.93,SHERATON,Travel,3503,SHERATON,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,11ed3eed-c5bb-4b04-9115-9b30cab7b91f,2024-04-30,2024-04-30,289.56,Miscellaneous and Specialty Retail Shops,Shopping,5999,Miscellaneous and Specialty Retail Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1166791f-5dd7-45d4-9118-ec2ab9e47650,2024-05-01,2024-05-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a83b29ef-9a2e-432e-9a3c-0f46eccaf6d1,2024-05-01,2024-05-01,267.78,Snowmobile Dealers,Shopping,5598,Snowmobile Dealers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c1f90c02-e47e-47f7-8cb6-61d3258696af,2024-05-02,2024-05-02,78.04,"Public Warehousing and Storage Farm Products, Refrigerated Goods, Household Goods, and Storage",Auto & Transport,4225,"Public Warehousing and Storage Farm Products, Refrigerated Goods, Household Goods, and Storage",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,908036ba-a02e-47d3-8b63-60809dcf8acd,2024-05-03,2024-05-03,199.22,"Detective Agencies, Protective Services, and Security Services, including Armored Cars, and Guard Dogs",Business Services,7393,"Detective Agencies, Protective Services, and Security Services, including Armored Cars, and Guard Dogs",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5447ae79-0a4c-43d6-8a37-7536cd006787,2024-05-03,2024-05-03,200.82,Automotive Parts and Accessories Stores,Shopping,5533,Automotive Parts and Accessories Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d0b3deba-ffd1-49bc-b22f-b95a98030f79,2024-05-04,2024-05-04,37.71,Zelle Credit,Financial,9966,Zelle Credit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,113d52d1-399f-473b-a07f-2951964856c2,2024-05-05,2024-05-05,111.37,"Counseling Services Debt, Marriage, and Personal",Business Services,7277,"Counseling Services Debt, Marriage, and Personal",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a1f48527-4a35-4515-a495-d1ee4733342f,2024-05-05,2024-05-05,267.02,Miscellaneous and Specialty Retail Shops,Shopping,5999,Miscellaneous and Specialty Retail Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3bc38fee-b179-4bde-b7a2-2c2bd765aea0,2024-05-07,2024-05-07,322.75,MARRIOTT,Travel,3509,MARRIOTT,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,489bd065-8303-4f69-ab95-81f18b10befc,2024-05-07,2024-05-07,21.24,Direct Marketing Continuity/Subscription Merchant,Shopping,5968,Direct Marketing Continuity/Subscription Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d7418cdf-3f23-4143-804e-ffe24399b4a6,2024-05-07,2024-05-07,168.19,Business Services (Not Elsewhere Classified),Business Services,7399,Business Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ccd3f8d6-3b8d-41f2-a851-51feb0bbe422,2024-05-08,2024-05-08,192.47,Government Licensed On-Line Casinos (On-Line Gambling) (US Region only),Entertainment,7801,Government Licensed On-Line Casinos (On-Line Gambling) (US Region only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,87146b94-1895-43dd-8e77-ab9be9ca02fa,2024-05-09,2024-05-09,388.29,"Florists Supplies, Nursery Stock and Flowers",Shopping,5193,"Florists Supplies, Nursery Stock and Flowers",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9e1aedd8-22f6-4570-8fee-7a9092ce720a,2024-05-10,2024-05-10,185.73,Floor Covering Stores,Shopping,5713,Floor Covering Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5c81e92e-3ab6-4c45-be2b-516574697d75,2024-05-11,2024-05-11,158.3,Ticket Agencies and Theatrical Producers (Except Motion Pictures),Entertainment,7922,Ticket Agencies and Theatrical Producers (Except Motion Pictures),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2db07dee-04bb-48e7-a734-dbbbe24e1ae6,2024-05-11,2024-05-11,171.03,Cosmetic Stores,Shopping,5977,Cosmetic Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,73178efe-25be-44b8-bbc0-9068eab76cd2,2024-05-11,2024-05-11,252.75,Miscellaneous Apparel and Accessory Shops,Shopping,5699,Miscellaneous Apparel and Accessory Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,91943926-2f46-438a-b96b-8e989e999e48,2024-05-12,2024-05-12,298.02,AVIS RENT-A-CAR,Auto & Transport,3389,AVIS RENT-A-CAR,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,29e2237c-066d-4641-b35a-01c6e07b43ab,2024-05-12,2024-05-12,113.18,Drug Stores and Pharmacies,Shopping,5912,Drug Stores and Pharmacies,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f93bce53-ef7e-4b0a-acc0-4798a59331e1,2024-05-13,2024-05-13,454.65,Marketplaces,Shopping,5262,Marketplaces,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6d82f5a1-a3f5-4a5c-88be-c5de5f0a4905,2024-05-13,2024-05-13,40.13,Public Golf Courses,Entertainment,7992,Public Golf Courses,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5b8c6315-bbc4-46e6-8f6a-5355b6a67682,2024-05-14,2024-05-14,218.53,Consumer Credit Reporting Agencies,Business Services,7321,Consumer Credit Reporting Agencies,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0b6be30e-feaf-4b9c-ab04-c198f2779bf1,2024-05-15,2024-05-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,fcae7493-2d04-49e2-98be-2ba4a91d54ab,2024-05-15,2024-05-15,329.17,Metal Service Centers and Offices,Shopping,5051,Metal Service Centers and Offices,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4044567b-ad62-4470-92c1-f3521b563e3f,2024-05-16,2024-05-16,187.17,Travel Agencies and Tour Operators,Auto & Transport,4722,Travel Agencies and Tour Operators,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d1a2e823-4264-4c9a-a274-a366b42fadcf,2024-05-16,2024-05-16,110.96,"Paints, Varnishes and Supplies",Shopping,5198,"Paints, Varnishes and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,fe422949-7a94-47b8-8ec7-405c9a0c04ed,2024-05-16,2024-05-16,199.98,"Aquariums, Seaquariums, Dolphinariums, and Zoos",Entertainment,7998,"Aquariums, Seaquariums, Dolphinariums, and Zoos",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8e7f839f-b030-44db-8ae0-da923bfa4faf,2024-05-16,2024-05-16,285.25,"Non-Financial Institutions Foreign Currency, Non-Fiat Currency (for example: Cryptocurrency), Money Orders (Not Money",Business Services,6051,"Non-Financial Institutions Foreign Currency, Non-Fiat Currency (for example: Cryptocurrency), Money Orders (Not Money",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,22b5c304-932f-4425-a347-5ad7e3bc3ad8,2024-05-18,2024-05-18,48.92,"Photographic, Photocopy, Microfilm Equipment and Supplies",Shopping,5044,"Photographic, Photocopy, Microfilm Equipment and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1782e2c7-8ed1-42e6-aeda-142b7feb1b5a,2024-05-21,2024-05-21,27.9,News Dealers and Newsstands,Shopping,5994,News Dealers and Newsstands,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e0ec757c-67b9-4640-811d-94cc22201881,2024-05-22,2024-05-22,150.24,"Candy, Nut, and Confectionery Stores",Shopping,5441,"Candy, Nut, and Confectionery Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,bd01c84b-28c6-4dca-b02e-6bd5829b9f25,2024-05-22,2024-05-22,161.06,Glassware/Crystal Stores,Shopping,5950,Glassware/Crystal Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,71e7023e-2383-49db-9907-85ebc087a163,2024-05-24,2024-05-24,22.64,Direct Marketing Other Direct Marketers (Not Elsewhere Classified),Shopping,5969,Direct Marketing Other Direct Marketers (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4c5d5ca2-8236-4844-97db-46630587f5b7,2024-05-24,2024-05-24,629.46,Special Trade Contractors (Not Elsewhere Classified),Business Services,1799,Special Trade Contractors (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7c1b85d8-6fa7-4c63-88a2-ab0c2e523a5d,2024-05-24,2024-05-24,271.57,Electrical Parts and Equipment,Shopping,5065,Electrical Parts and Equipment,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8ff2eba3-deec-46c6-a919-a95ccc40cb4a,2024-05-27,2024-05-27,178.31,Miscellaneous Home Furnishing Specialty Stores,Shopping,5719,Miscellaneous Home Furnishing Specialty Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c981aa46-f653-46f2-a303-a0d67317442e,2024-05-28,2024-05-28,228.1,"Commercial Photography, Art, and Graphics",Business Services,7333,"Commercial Photography, Art, and Graphics",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0416e9c7-6906-4d20-ab16-a7ccd98268b7,2024-05-29,2024-05-29,15.03,"Photographic, Photocopy, Microfilm Equipment and Supplies",Shopping,5044,"Photographic, Photocopy, Microfilm Equipment and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e4aeb4af-d738-4daf-93d9-165e2637587d,2024-05-29,2024-05-29,96.97,Automotive Paint Shops,Business Services,7535,Automotive Paint Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5c2c673e-75eb-480d-ab55-f9bccba56ee5,2024-05-31,2024-05-31,151.6,SIXT CAR RENTAL,Auto & Transport,3355,SIXT CAR RENTAL,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9d86829f-7930-41c9-a8b1-83ca63b61a2d,2024-05-31,2024-05-31,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3c04758f-2708-4881-bf29-37e3996a4628,2024-05-31,2024-05-31,156.28,Billiard and Pool Establishments,Entertainment,7932,Billiard and Pool Establishments,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a12cf686-8ca4-4a47-8b05-1264c6c22237,2024-05-31,2024-05-31,29.13,"Insurance Sales, Underwriting, and Premiums",Business Services,6300,"Insurance Sales, Underwriting, and Premiums",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,21f94daf-c44c-41f0-9f1c-9b08ea83a6e1,2024-05-31,2024-05-31,62.22,Government-Licensed Horse/Dog Racing (US Region only),Entertainment,7802,Government-Licensed Horse/Dog Racing (US Region only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1ff9f939-c50f-4365-b4d8-6d4501da6753,2024-05-31,2024-05-31,913.81,General Contractors Residential and Commercial,Business Services,1520,General Contractors Residential and Commercial,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
